date,visitor,home,visitor_points,home_points
2019-04-09,Charlotte Hornets,Cleveland Cavaliers,124.0,97.0
2019-04-09,Houston Rockets,Oklahoma City Thunder,111.0,112.0
2019-04-09,Phoenix Suns,Dallas Mavericks,109.0,120.0
2019-04-09,Boston Celtics,Washington Wizards,116.0,110.0
2019-04-09,New York Knicks,Chicago Bulls,96.0,86.0
2019-04-09,Philadelphia 76ers,Miami Heat,99.0,122.0
2019-04-09,Portland Trail Blazers,Los Angeles Lakers,104.0,101.0
2019-04-09,Golden State Warriors,New Orleans Pelicans,112.0,103.0
2019-04-09,Toronto Raptors,Minnesota Timberwolves,120.0,100.0
2019-04-09,Memphis Grizzlies,Detroit Pistons,93.0,100.0
2019-04-10,Miami Heat,Brooklyn Nets,94.0,113.0
2019-04-10,Dallas Mavericks,San Antonio Spurs,94.0,105.0
2019-04-10,Oklahoma City Thunder,Milwaukee Bucks,127.0,116.0
2019-04-10,Orlando Magic,Charlotte Hornets,122.0,114.0
2019-04-10,Indiana Pacers,Atlanta Hawks,135.0,134.0
2019-04-10,Minnesota Timberwolves,Denver Nuggets,95.0,99.0
2019-04-10,Chicago Bulls,Philadelphia 76ers,109.0,125.0
2019-04-10,Utah Jazz,LA Clippers,137.0,143.0
2019-04-10,Detroit Pistons,New York Knicks,115.0,89.0
2019-04-10,Sacramento Kings,Portland Trail Blazers,131.0,136.0
2019-04-10,Golden State Warriors,Memphis Grizzlies,117.0,132.0
2019-04-13,LA Clippers,Golden State Warriors,104.0,121.0
2019-04-13,Orlando Magic,Toronto Raptors,104.0,101.0
2019-04-13,Brooklyn Nets,Philadelphia 76ers,111.0,102.0
2019-04-13,San Antonio Spurs,Denver Nuggets,101.0,96.0
2019-04-14,Oklahoma City Thunder,Portland Trail Blazers,99.0,104.0
2019-04-14,Detroit Pistons,Milwaukee Bucks,86.0,121.0
2019-04-14,Utah Jazz,Houston Rockets,90.0,122.0
2019-04-14,Indiana Pacers,Boston Celtics,74.0,84.0
2019-04-15,Brooklyn Nets,Philadelphia 76ers,123.0,145.0
2019-04-15,LA Clippers,Golden State Warriors,135.0,131.0
2019-04-16,San Antonio Spurs,Denver Nuggets,105.0,114.0
2019-04-16,Orlando Magic,Toronto Raptors,82.0,111.0
2019-04-16,Oklahoma City Thunder,Portland Trail Blazers,94.0,114.0
2019-04-17,Utah Jazz,Houston Rockets,98.0,118.0
2019-04-17,Indiana Pacers,Boston Celtics,91.0,99.0
2019-04-17,Detroit Pistons,Milwaukee Bucks,99.0,120.0
2019-04-18,Philadelphia 76ers,Brooklyn Nets,131.0,115.0
2019-04-18,Denver Nuggets,San Antonio Spurs,108.0,118.0
2019-04-18,Golden State Warriors,LA Clippers,132.0,105.0
2019-04-19,Toronto Raptors,Orlando Magic,98.0,93.0
2019-04-19,Portland Trail Blazers,Oklahoma City Thunder,108.0,120.0
2019-04-19,Boston Celtics,Indiana Pacers,104.0,96.0
2019-04-20,Denver Nuggets,San Antonio Spurs,117.0,103.0
2019-04-20,Milwaukee Bucks,Detroit Pistons,119.0,103.0
2019-04-20,Philadelphia 76ers,Brooklyn Nets,112.0,108.0
2019-04-20,Houston Rockets,Utah Jazz,104.0,101.0
2019-04-21,Toronto Raptors,Orlando Magic,107.0,85.0
2019-04-21,Boston Celtics,Indiana Pacers,110.0,106.0
2019-04-21,Golden State Warriors,LA Clippers,113.0,105.0
2019-04-21,Portland Trail Blazers,Oklahoma City Thunder,111.0,98.0
2019-04-22,Milwaukee Bucks,Detroit Pistons,127.0,104.0
2019-04-22,Houston Rockets,Utah Jazz,91.0,107.0
2019-04-23,Brooklyn Nets,Philadelphia 76ers,100.0,122.0
2019-04-23,San Antonio Spurs,Denver Nuggets,90.0,108.0
2019-04-23,Oklahoma City Thunder,Portland Trail Blazers,115.0,118.0
2019-04-23,Orlando Magic,Toronto Raptors,96.0,115.0
2019-04-24,LA Clippers,Golden State Warriors,129.0,121.0
2019-04-24,Utah Jazz,Houston Rockets,93.0,100.0
2019-04-25,Denver Nuggets,San Antonio Spurs,103.0,120.0
2019-04-26,Golden State Warriors,LA Clippers,129.0,110.0
2019-04-27,Philadelphia 76ers,Toronto Raptors,95.0,108.0
2019-04-27,San Antonio Spurs,Denver Nuggets,86.0,90.0
2019-04-28,Houston Rockets,Golden State Warriors,100.0,104.0
2019-04-28,Boston Celtics,Milwaukee Bucks,112.0,90.0
2019-04-29,Philadelphia 76ers,Toronto Raptors,94.0,89.0
2019-04-29,Portland Trail Blazers,Denver Nuggets,113.0,121.0
2019-04-30,Boston Celtics,Milwaukee Bucks,102.0,123.0
2019-04-30,Houston Rockets,Golden State Warriors,109.0,115.0
2019-05-01,Portland Trail Blazers,Denver Nuggets,97.0,90.0
2019-05-02,Toronto Raptors,Philadelphia 76ers,95.0,116.0
2019-05-03,Milwaukee Bucks,Boston Celtics,123.0,116.0
2019-05-03,Denver Nuggets,Portland Trail Blazers,137.0,140.0
2019-05-04,Golden State Warriors,Houston Rockets,121.0,126.0
2019-05-05,Denver Nuggets,Portland Trail Blazers,116.0,112.0
2019-05-05,Toronto Raptors,Philadelphia 76ers,101.0,96.0
2019-05-06,Milwaukee Bucks,Boston Celtics,113.0,101.0
2019-05-06,Golden State Warriors,Houston Rockets,108.0,112.0
2019-05-07,Portland Trail Blazers,Denver Nuggets,98.0,124.0
2019-05-07,Philadelphia 76ers,Toronto Raptors,89.0,125.0
2019-05-08,Boston Celtics,Milwaukee Bucks,91.0,116.0
2019-05-08,Houston Rockets,Golden State Warriors,99.0,104.0
2019-05-09,Toronto Raptors,Philadelphia 76ers,101.0,112.0
2019-05-09,Denver Nuggets,Portland Trail Blazers,108.0,119.0
2019-05-10,Golden State Warriors,Houston Rockets,118.0,113.0
2019-05-12,Philadelphia 76ers,Toronto Raptors,90.0,92.0
2019-05-12,Portland Trail Blazers,Denver Nuggets,100.0,96.0
2019-05-14,Portland Trail Blazers,Golden State Warriors,94.0,116.0
2019-05-15,Toronto Raptors,Milwaukee Bucks,100.0,108.0
2019-05-16,Portland Trail Blazers,Golden State Warriors,111.0,114.0
2019-05-17,Toronto Raptors,Milwaukee Bucks,103.0,125.0
2019-05-18,Golden State Warriors,Portland Trail Blazers,110.0,99.0
2019-05-19,Milwaukee Bucks,Toronto Raptors,112.0,118.0
2019-05-20,Golden State Warriors,Portland Trail Blazers,119.0,117.0
2019-05-21,Milwaukee Bucks,Toronto Raptors,102.0,120.0
2019-05-23,Toronto Raptors,Milwaukee Bucks,105.0,99.0
2019-05-25,Milwaukee Bucks,Toronto Raptors,94.0,100.0
2019-05-30,Golden State Warriors,Toronto Raptors,109.0,118.0
2019-06-02,Golden State Warriors,Toronto Raptors,109.0,104.0
2019-06-05,Toronto Raptors,Golden State Warriors,123.0,109.0
2019-06-07,Toronto Raptors,Golden State Warriors,105.0,92.0
2019-06-10,Golden State Warriors,Toronto Raptors,106.0,105.0
2019-06-13,Toronto Raptors,Golden State Warriors,114.0,110.0
2019-07-01,Memphis Grizzlies,Utah Jazz,85.0,68.0
2019-07-01,Golden State Warriors,Sacramento Kings,77.0,81.0
2019-07-01,Miami Heat,Los Angeles Lakers,106.0,79.0
2019-07-01,San Antonio Spurs,Cleveland Cavaliers,97.0,89.0
2019-07-02,Los Angeles Lakers,Golden State Warriors,100.0,90.0
2019-07-02,Memphis Grizzlies,San Antonio Spurs,84.0,99.0
2019-07-02,Cleveland Cavaliers,Utah Jazz,71.0,86.0
2019-07-02,Miami Heat,Sacramento Kings,89.0,88.0
2019-07-03,Cleveland Cavaliers,Memphis Grizzlies,68.0,81.0
2019-07-03,Miami Heat,Golden State Warriors,73.0,65.0
2019-07-03,Los Angeles Lakers,Sacramento Kings,99.0,97.0
2019-07-03,San Antonio Spurs,Utah Jazz,81.0,84.0
2019-07-05,Charlotte Hornets,Golden State Warriors,93.0,85.0
2019-07-05,Minnesota Timberwolves,Cleveland Cavaliers,85.0,75.0
2019-07-05,Philadelphia 76ers,Milwaukee Bucks,107.0,106.0
2019-07-05,Orlando Magic,San Antonio Spurs,75.0,59.0
2019-07-05,Los Angeles Lakers,Chicago Bulls,76.0,96.0
2019-07-05,New York Knicks,New Orleans Pelicans,74.0,80.0
2019-07-05,Dallas Mavericks,Brooklyn Nets,96.0,92.0
2019-07-06,Boston Celtics,Philadelphia 76ers,96.0,82.0
2019-07-06,LA Clippers,Los Angeles Lakers,93.0,87.0
2019-07-06,Dallas Mavericks,Houston Rockets,113.0,81.0
2019-07-06,Memphis Grizzlies,Indiana Pacers,101.0,75.0
2019-07-06,Oklahoma City Thunder,Utah Jazz,66.0,78.0
2019-07-06,Portland Trail Blazers,Detroit Pistons,73.0,93.0
2019-07-06,Atlanta Hawks,Milwaukee Bucks,83.0,89.0
2019-07-06,New Orleans Pelicans,Washington Wizards,79.0,84.0
2019-07-07,Chicago Bulls,Cleveland Cavaliers,75.0,82.0
2019-07-07,San Antonio Spurs,Charlotte Hornets,106.0,96.0
2019-07-07,New York Knicks,Phoenix Suns,100.0,105.0
2019-07-07,Memphis Grizzlies,LA Clippers,87.0,75.0
2019-07-07,Minnesota Timberwolves,Atlanta Hawks,90.0,66.0
2019-07-07,Utah Jazz,Miami Heat,81.0,93.0
2019-07-07,Houston Rockets,Portland Trail Blazers,87.0,97.0
2019-07-07,Denver Nuggets,Orlando Magic,84.0,79.0
2019-07-07,Toronto Raptors,Golden State Warriors,71.0,80.0
2019-07-08,Milwaukee Bucks,Minnesota Timberwolves,91.0,100.0
2019-07-08,San Antonio Spurs,Toronto Raptors,93.0,90.0
2019-07-08,Indiana Pacers,Detroit Pistons,84.0,102.0
2019-07-08,Sacramento Kings,Dallas Mavericks,105.0,101.0
2019-07-08,New Orleans Pelicans,Chicago Bulls,109.0,72.0
2019-07-08,Oklahoma City Thunder,Philadelphia 76ers,84.0,81.0
2019-07-08,Washington Wizards,Brooklyn Nets,85.0,88.0
2019-07-08,Golden State Warriors,Los Angeles Lakers,88.0,80.0
2019-07-08,Cleveland Cavaliers,Boston Celtics,72.0,89.0
2019-07-09,Portland Trail Blazers,Utah Jazz,93.0,97.0
2019-07-09,Miami Heat,Orlando Magic,96.0,92.0
2019-07-09,New York Knicks,Toronto Raptors,73.0,85.0
2019-07-09,Sacramento Kings,Houston Rockets,92.0,94.0
2019-07-09,Indiana Pacers,Atlanta Hawks,67.0,87.0
2019-07-09,Denver Nuggets,Boston Celtics,82.0,95.0
2019-07-09,Phoenix Suns,Memphis Grizzlies,69.0,79.0
2019-07-09,LA Clippers,Washington Wizards,90.0,72.0
2019-07-10,San Antonio Spurs,Phoenix Suns,78.0,79.0
2019-07-10,Golden State Warriors,Denver Nuggets,73.0,69.0
2019-07-10,Orlando Magic,Brooklyn Nets,85.0,93.0
2019-07-10,Philadelphia 76ers,Detroit Pistons,81.0,96.0
2019-07-10,Minnesota Timberwolves,Miami Heat,90.0,87.0
2019-07-10,Los Angeles Lakers,New York Knicks,96.0,117.0
2019-07-10,Charlotte Hornets,Chicago Bulls,72.0,75.0
2019-07-10,Cleveland Cavaliers,New Orleans Pelicans,78.0,99.0
2019-07-11,Portland Trail Blazers,Oklahoma City Thunder,87.0,92.0
2019-07-11,Atlanta Hawks,Washington Wizards,71.0,76.0
2019-07-11,Boston Celtics,Memphis Grizzlies,113.0,87.0
2019-07-11,Utah Jazz,Houston Rockets,78.0,87.0
2019-07-11,Toronto Raptors,Indiana Pacers,94.0,79.0
2019-07-11,Sacramento Kings,LA Clippers,80.0,83.0
2019-07-12,Indiana Pacers,LA Clippers,86.0,75.0
2019-07-12,Cleveland Cavaliers,Sacramento Kings,98.0,96.0
2019-07-12,Portland Trail Blazers,Milwaukee Bucks,99.0,84.0
2019-07-12,Los Angeles Lakers,Golden State Warriors,88.0,87.0
2019-07-12,Philadelphia 76ers,Toronto Raptors,108.0,102.0
2019-07-12,Atlanta Hawks,San Antonio Spurs,80.0,72.0
2019-07-13,Denver Nuggets,Houston Rockets,96.0,105.0
2019-07-13,Memphis Grizzlies,Boston Celtics,94.0,88.0
2019-07-13,Miami Heat,New Orleans Pelicans,100.0,101.0
2019-07-13,Charlotte Hornets,Utah Jazz,84.0,74.0
2019-07-13,Brooklyn Nets,Detroit Pistons,105.0,85.0
2019-07-13,Dallas Mavericks,Minnesota Timberwolves,82.0,108.0
2019-07-13,Orlando Magic,Chicago Bulls,85.0,73.0
2019-07-13,New York Knicks,Washington Wizards,103.0,87.0
2019-07-14,Memphis Grizzlies,New Orleans Pelicans,88.0,86.0
2019-07-14,Brooklyn Nets,Minnesota Timberwolves,77.0,85.0
2019-07-15,Memphis Grizzlies,Minnesota Timberwolves,95.0,92.0
2019-10-04,Houston Rockets,LA Clippers,109.0,96.0
2019-10-04,Indiana Pacers,Sacramento Kings,132.0,131.0
2019-10-05,Orlando Magic,San Antonio Spurs,125.0,89.0
2019-10-05,Sacramento Kings,Indiana Pacers,106.0,130.0
2019-10-05,Los Angeles Lakers,Golden State Warriors,123.0,101.0
2019-10-06,Charlotte Hornets,Boston Celtics,106.0,107.0
2019-10-07,New York Knicks,Washington Wizards,104.0,99.0
2019-10-07,Orlando Magic,Detroit Pistons,115.0,91.0
2019-10-07,New Orleans Pelicans,Atlanta Hawks,133.0,109.0
2019-10-07,Milwaukee Bucks,Chicago Bulls,122.0,112.0
2019-10-08,San Antonio Spurs,Miami Heat,89.0,107.0
2019-10-08,Houston Rockets,Toronto Raptors,129.0,134.0
2019-10-08,Denver Nuggets,Portland Trail Blazers,105.0,94.0
2019-10-08,Minnesota Timberwolves,Phoenix Suns,106.0,111.0
2019-10-08,Dallas Mavericks,Oklahoma City Thunder,104.0,119.0
2019-10-09,Utah Jazz,Milwaukee Bucks,99.0,133.0
2019-10-09,Miami Heat,Charlotte Hornets,108.0,94.0
2019-10-09,Dallas Mavericks,Detroit Pistons,117.0,124.0
2019-10-09,New Orleans Pelicans,Chicago Bulls,127.0,125.0
2019-10-09,Orlando Magic,Atlanta Hawks,97.0,88.0
2019-10-10,Toronto Raptors,Houston Rockets,111.0,118.0
2019-10-10,Brooklyn Nets,Los Angeles Lakers,114.0,111.0
2019-10-10,Denver Nuggets,LA Clippers,111.0,91.0
2019-10-10,Minnesota Timberwolves,Golden State Warriors,123.0,143.0
2019-10-10,Phoenix Suns,Sacramento Kings,88.0,105.0
2019-10-11,Cleveland Cavaliers,Detroit Pistons,105.0,109.0
2019-10-11,Philadelphia 76ers,Charlotte Hornets,100.0,87.0
2019-10-11,Milwaukee Bucks,Dallas Mavericks,118.0,111.0
2019-10-11,Boston Celtics,Orlando Magic,100.0,75.0
2019-10-11,Washington Wizards,New York Knicks,115.0,99.0
2019-10-11,Chicago Bulls,Indiana Pacers,87.0,105.0
2019-10-11,Utah Jazz,New Orleans Pelicans,127.0,128.0
2019-10-12,Phoenix Suns,Portland Trail Blazers,134.0,118.0
2019-10-12,Los Angeles Lakers,Brooklyn Nets,77.0,91.0
2019-10-13,Milwaukee Bucks,Washington Wizards,115.0,108.0
2019-10-13,New Orleans Pelicans,San Antonio Spurs,123.0,114.0
2019-10-13,Chicago Bulls,Toronto Raptors,105.0,91.0
2019-10-13,Cleveland Cavaliers,Boston Celtics,72.0,118.0
2019-10-13,Philadelphia 76ers,Orlando Magic,126.0,94.0
2019-10-14,Golden State Warriors,Los Angeles Lakers,98.0,104.0
2019-10-14,Sacramento Kings,Utah Jazz,128.0,115.0
2019-10-14,Charlotte Hornets,Memphis Grizzlies,120.0,99.0
2019-10-14,Denver Nuggets,Phoenix Suns,107.0,102.0
2019-10-14,Atlanta Hawks,Miami Heat,87.0,120.0
2019-10-14,Oklahoma City Thunder,Dallas Mavericks,70.0,107.0
2019-10-15,Boston Celtics,Cleveland Cavaliers,118.0,95.0
2019-10-15,Minnesota Timberwolves,Indiana Pacers,119.0,111.0
2019-10-15,Detroit Pistons,Philadelphia 76ers,86.0,106.0
2019-10-16,San Antonio Spurs,Houston Rockets,128.0,114.0
2019-10-16,Memphis Grizzlies,Oklahoma City Thunder,124.0,119.0
2019-10-16,Portland Trail Blazers,Utah Jazz,126.0,118.0
2019-10-16,Atlanta Hawks,New York Knicks,100.0,96.0
2019-10-16,Detroit Pistons,Charlotte Hornets,116.0,110.0
2019-10-16,Golden State Warriors,Los Angeles Lakers,93.0,126.0
2019-10-17,Portland Trail Blazers,Denver Nuggets,104.0,110.0
2019-10-17,Atlanta Hawks,Chicago Bulls,93.0,111.0
2019-10-17,Minnesota Timberwolves,Milwaukee Bucks,96.0,118.0
2019-10-17,Miami Heat,Orlando Magic,107.0,98.0
2019-10-17,Dallas Mavericks,LA Clippers,102.0,87.0
2019-10-18,New Orleans Pelicans,New York Knicks,117.0,116.0
2019-10-18,Washington Wizards,Philadelphia 76ers,112.0,93.0
2019-10-18,Los Angeles Lakers,Golden State Warriors,103.0,124.0
2019-10-18,Toronto Raptors,Brooklyn Nets,123.0,107.0
2019-10-18,Memphis Grizzlies,San Antonio Spurs,91.0,104.0
2019-10-18,Houston Rockets,Miami Heat,144.0,133.0
2019-10-22,Los Angeles Lakers,LA Clippers,102.0,112.0
2019-10-22,New Orleans Pelicans,Toronto Raptors,122.0,130.0
2019-10-23,Washington Wizards,Dallas Mavericks,100.0,108.0
2019-10-23,Oklahoma City Thunder,Utah Jazz,95.0,100.0
2019-10-23,Memphis Grizzlies,Miami Heat,101.0,120.0
2019-10-23,Detroit Pistons,Indiana Pacers,119.0,110.0
2019-10-23,Denver Nuggets,Portland Trail Blazers,108.0,100.0
2019-10-23,Sacramento Kings,Phoenix Suns,95.0,124.0
2019-10-23,New York Knicks,San Antonio Spurs,111.0,120.0
2019-10-23,Cleveland Cavaliers,Orlando Magic,85.0,94.0
2019-10-23,Boston Celtics,Philadelphia 76ers,93.0,107.0
2019-10-23,Minnesota Timberwolves,Brooklyn Nets,127.0,126.0
2019-10-23,Chicago Bulls,Charlotte Hornets,125.0,126.0
2019-10-24,LA Clippers,Golden State Warriors,141.0,122.0
2019-10-24,Atlanta Hawks,Detroit Pistons,117.0,100.0
2019-10-24,Milwaukee Bucks,Houston Rockets,117.0,111.0
2019-10-25,Chicago Bulls,Memphis Grizzlies,110.0,102.0
2019-10-25,Portland Trail Blazers,Sacramento Kings,122.0,112.0
2019-10-25,Washington Wizards,Oklahoma City Thunder,97.0,85.0
2019-10-25,Minnesota Timberwolves,Charlotte Hornets,121.0,99.0
2019-10-25,Utah Jazz,Los Angeles Lakers,86.0,95.0
2019-10-25,Toronto Raptors,Boston Celtics,106.0,112.0
2019-10-25,New York Knicks,Brooklyn Nets,109.0,113.0
2019-10-25,Phoenix Suns,Denver Nuggets,107.0,108.0
2019-10-25,Dallas Mavericks,New Orleans Pelicans,123.0,116.0
2019-10-26,New Orleans Pelicans,Houston Rockets,123.0,126.0
2019-10-26,Orlando Magic,Atlanta Hawks,99.0,103.0
2019-10-26,Sacramento Kings,Utah Jazz,81.0,113.0
2019-10-26,Boston Celtics,New York Knicks,118.0,95.0
2019-10-26,Washington Wizards,San Antonio Spurs,122.0,124.0
2019-10-26,LA Clippers,Phoenix Suns,122.0,130.0
2019-10-26,Miami Heat,Milwaukee Bucks,131.0,126.0
2019-10-26,Indiana Pacers,Cleveland Cavaliers,99.0,110.0
2019-10-26,Philadelphia 76ers,Detroit Pistons,117.0,111.0
2019-10-26,Toronto Raptors,Chicago Bulls,108.0,84.0
2019-10-27,Portland Trail Blazers,Dallas Mavericks,121.0,119.0
2019-10-27,Golden State Warriors,Oklahoma City Thunder,92.0,120.0
2019-10-27,Brooklyn Nets,Memphis Grizzlies,133.0,134.0
2019-10-27,Charlotte Hornets,Los Angeles Lakers,101.0,120.0
2019-10-27,Miami Heat,Minnesota Timberwolves,109.0,116.0
2019-10-28,Golden State Warriors,New Orleans Pelicans,134.0,123.0
2019-10-28,Utah Jazz,Phoenix Suns,96.0,95.0
2019-10-28,Denver Nuggets,Sacramento Kings,101.0,94.0
2019-10-28,Charlotte Hornets,LA Clippers,96.0,111.0
2019-10-28,Cleveland Cavaliers,Milwaukee Bucks,112.0,129.0
2019-10-28,Oklahoma City Thunder,Houston Rockets,112.0,116.0
2019-10-28,Philadelphia 76ers,Atlanta Hawks,105.0,103.0
2019-10-28,Orlando Magic,Toronto Raptors,95.0,104.0
2019-10-28,Chicago Bulls,New York Knicks,98.0,105.0
2019-10-28,Portland Trail Blazers,San Antonio Spurs,110.0,113.0
2019-10-28,Indiana Pacers,Detroit Pistons,94.0,96.0
2019-10-29,Memphis Grizzlies,Los Angeles Lakers,91.0,120.0
2019-10-29,Atlanta Hawks,Miami Heat,97.0,112.0
2019-10-29,Dallas Mavericks,Denver Nuggets,109.0,106.0
2019-10-30,Phoenix Suns,Golden State Warriors,121.0,110.0
2019-10-30,Houston Rockets,Washington Wizards,159.0,158.0
2019-10-30,New York Knicks,Orlando Magic,83.0,95.0
2019-10-30,Chicago Bulls,Cleveland Cavaliers,111.0,117.0
2019-10-30,Minnesota Timberwolves,Philadelphia 76ers,95.0,117.0
2019-10-30,Portland Trail Blazers,Oklahoma City Thunder,102.0,99.0
2019-10-30,Indiana Pacers,Brooklyn Nets,118.0,108.0
2019-10-30,Charlotte Hornets,Sacramento Kings,118.0,111.0
2019-10-30,LA Clippers,Utah Jazz,96.0,110.0
2019-10-30,Detroit Pistons,Toronto Raptors,113.0,125.0
2019-10-30,Milwaukee Bucks,Boston Celtics,105.0,116.0
2019-10-31,San Antonio Spurs,LA Clippers,97.0,103.0
2019-10-31,Miami Heat,Atlanta Hawks,106.0,97.0
2019-10-31,Denver Nuggets,New Orleans Pelicans,107.0,122.0
2019-11-01,San Antonio Spurs,Golden State Warriors,127.0,110.0
2019-11-01,Houston Rockets,Brooklyn Nets,116.0,123.0
2019-11-01,Milwaukee Bucks,Orlando Magic,123.0,91.0
2019-11-01,Utah Jazz,Sacramento Kings,101.0,102.0
2019-11-01,Los Angeles Lakers,Dallas Mavericks,119.0,110.0
2019-11-01,New York Knicks,Boston Celtics,102.0,104.0
2019-11-01,Detroit Pistons,Chicago Bulls,106.0,112.0
2019-11-01,Cleveland Cavaliers,Indiana Pacers,95.0,102.0
2019-11-02,Brooklyn Nets,Detroit Pistons,109.0,113.0
2019-11-02,New Orleans Pelicans,Oklahoma City Thunder,104.0,115.0
2019-11-02,Charlotte Hornets,Golden State Warriors,93.0,87.0
2019-11-02,Minnesota Timberwolves,Washington Wizards,131.0,109.0
2019-11-02,Philadelphia 76ers,Portland Trail Blazers,129.0,128.0
2019-11-02,Toronto Raptors,Milwaukee Bucks,105.0,115.0
2019-11-02,Denver Nuggets,Orlando Magic,91.0,87.0
2019-11-02,Phoenix Suns,Memphis Grizzlies,114.0,105.0
2019-11-03,Houston Rockets,Miami Heat,100.0,129.0
2019-11-03,Los Angeles Lakers,San Antonio Spurs,103.0,96.0
2019-11-03,Dallas Mavericks,Cleveland Cavaliers,131.0,111.0
2019-11-03,Utah Jazz,LA Clippers,94.0,105.0
2019-11-03,Sacramento Kings,New York Knicks,113.0,92.0
2019-11-03,Chicago Bulls,Indiana Pacers,95.0,108.0
2019-11-04,Detroit Pistons,Washington Wizards,99.0,115.0
2019-11-04,Milwaukee Bucks,Minnesota Timberwolves,134.0,106.0
2019-11-04,Philadelphia 76ers,Phoenix Suns,109.0,114.0
2019-11-04,Portland Trail Blazers,Golden State Warriors,118.0,127.0
2019-11-04,New Orleans Pelicans,Brooklyn Nets,125.0,135.0
2019-11-04,Houston Rockets,Memphis Grizzlies,107.0,100.0
2019-11-05,Miami Heat,Denver Nuggets,89.0,109.0
2019-11-05,San Antonio Spurs,Atlanta Hawks,100.0,108.0
2019-11-05,Orlando Magic,Oklahoma City Thunder,94.0,102.0
2019-11-05,Los Angeles Lakers,Chicago Bulls,118.0,112.0
2019-11-05,Boston Celtics,Cleveland Cavaliers,119.0,113.0
2019-11-05,Indiana Pacers,Charlotte Hornets,120.0,122.0
2019-11-06,Chicago Bulls,Atlanta Hawks,113.0,93.0
2019-11-06,Minnesota Timberwolves,Memphis Grizzlies,121.0,137.0
2019-11-06,Philadelphia 76ers,Utah Jazz,104.0,106.0
2019-11-06,Sacramento Kings,Toronto Raptors,120.0,124.0
2019-11-06,Orlando Magic,Dallas Mavericks,106.0,107.0
2019-11-06,Washington Wizards,Indiana Pacers,106.0,121.0
2019-11-06,Golden State Warriors,Houston Rockets,112.0,129.0
2019-11-06,New York Knicks,Detroit Pistons,102.0,122.0
2019-11-06,Milwaukee Bucks,LA Clippers,129.0,124.0
2019-11-07,Miami Heat,Phoenix Suns,124.0,108.0
2019-11-07,Boston Celtics,Charlotte Hornets,108.0,87.0
2019-11-07,Portland Trail Blazers,LA Clippers,101.0,107.0
2019-11-07,Oklahoma City Thunder,San Antonio Spurs,112.0,121.0
2019-11-08,Philadelphia 76ers,Denver Nuggets,97.0,100.0
2019-11-08,Golden State Warriors,Minnesota Timberwolves,119.0,125.0
2019-11-08,Brooklyn Nets,Portland Trail Blazers,119.0,115.0
2019-11-08,Memphis Grizzlies,Orlando Magic,86.0,118.0
2019-11-08,New York Knicks,Dallas Mavericks,106.0,102.0
2019-11-08,Toronto Raptors,New Orleans Pelicans,122.0,104.0
2019-11-08,Miami Heat,Los Angeles Lakers,80.0,95.0
2019-11-08,Detroit Pistons,Indiana Pacers,106.0,112.0
2019-11-08,Cleveland Cavaliers,Washington Wizards,113.0,100.0
2019-11-08,Milwaukee Bucks,Utah Jazz,100.0,103.0
2019-11-08,Sacramento Kings,Atlanta Hawks,121.0,109.0
2019-11-09,Dallas Mavericks,Memphis Grizzlies,138.0,122.0
2019-11-09,Boston Celtics,San Antonio Spurs,135.0,115.0
2019-11-09,Golden State Warriors,Oklahoma City Thunder,108.0,114.0
2019-11-09,New Orleans Pelicans,Charlotte Hornets,115.0,110.0
2019-11-09,Houston Rockets,Chicago Bulls,117.0,94.0
2019-11-10,Indiana Pacers,Orlando Magic,109.0,102.0
2019-11-10,Cleveland Cavaliers,New York Knicks,108.0,87.0
2019-11-10,Denver Nuggets,Minnesota Timberwolves,100.0,98.0
2019-11-10,Milwaukee Bucks,Oklahoma City Thunder,121.0,119.0
2019-11-10,Brooklyn Nets,Phoenix Suns,112.0,138.0
2019-11-10,Charlotte Hornets,Philadelphia 76ers,106.0,114.0
2019-11-10,Atlanta Hawks,Portland Trail Blazers,113.0,124.0
